grupo,split,hora,tempo_viagem_min,distancia_km,confianca_emocao,paradas,tempo_sem_parada_min,classe_imagem,emocao,decisao,origem
74,treino,7,121.6386414684418,59.424,0.8903186213790548,0,121.639,restaurante,ANIMADO,DESCANSAR,sintetico
74,treino,7,121.6386414684418,55.121,0.8903186213790548,0,121.639,restaurante,ANIMADO,DESCANSAR,sintetico
74,treino,7,121.6386414684418,55.34,0.8903186213790548,0,118.704,restaurante,ANIMADO,CONTINUAR,sintetico
75,treino,11,214.042787327907,9.093,0.509220504994984,1,42.995,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
75,treino,11,214.042787327907,2.403,0.509220504994984,1,42.901,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
75,treino,11,214.042787327907,10.767,0.509220504994984,1,38.296,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
76,teste,21,190.11518122314484,187.314,0.9284157098732172,0,39.859,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
76,teste,21,190.11518122314484,179.025,0.9284157098732172,0,45.207,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
76,teste,21,190.11518122314484,178.874,0.9284157098732172,0,41.874,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
77,teste,20,212.80446443458297,285.915,0.5785426392911124,4,92.544,ponto turístico,TRISTE,CONTINUAR,sintetico
77,teste,20,212.80446443458297,286.879,0.5785426392911124,4,100.081,ponto turístico,TRISTE,CONTINUAR,sintetico
77,teste,20,212.80446443458297,286.37,0.5785426392911124,4,99.242,ponto turístico,TRISTE,CONTINUAR,sintetico
78,teste,23,312.2497720743208,174.324,0.8828546131930958,3,122.629,restaurante,IRRITADO,DESCANSAR,sintetico
78,teste,23,312.2497720743208,170.153,0.8828546131930958,3,122.052,restaurante,IRRITADO,DESCANSAR,sintetico
78,teste,23,312.2497720743208,176.564,0.8828546131930958,3,126.372,restaurante,IRRITADO,DESCANSAR,sintetico
79,teste,15,28.832324388509953,333.272,0.4059380610222064,0,24.27,desconhecido,TRISTE,CONTINUAR,sintetico
79,teste,15,28.832324388509953,333.325,0.4059380610222064,0,21.702,desconhecido,TRISTE,CONTINUAR,sintetico
79,teste,15,28.832324388509953,328.931,0.4059380610222064,0,21.941,desconhecido,TRISTE,CONTINUAR,sintetico
80,treino,11,339.10110344254156,166.302,0.8995062025832862,0,53.58,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
80,treino,11,339.10110344254156,166.417,0.8995062025832862,0,48.095,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
80,treino,11,339.10110344254156,172.628,0.8995062025832862,0,50.688,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
81,teste,8,208.80550153766924,320.621,0.8570930967970148,4,5.23,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
81,teste,8,208.80550153766924,327.104,0.8570930967970148,4,1.116,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
81,teste,8,208.80550153766924,319.703,0.8570930967970148,4,0,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
82,treino,21,147.27844211982801,55.948,0.7299032075933083,0,30.093,estrada,desconhecido,CONTINUAR,sintetico
82,treino,21,147.27844211982801,55.45,0.7299032075933083,0,33.9,estrada,desconhecido,CONTINUAR,sintetico
82,treino,21,147.27844211982801,59.518,0.7299032075933083,0,32.36,estrada,desconhecido,CONTINUAR,sintetico
83,treino,2,318.5864755040119,63.851,0.8026615274749912,0,86.545,desconhecido,NEUTRO,CONTINUAR,sintetico
83,treino,2,318.5864755040119,61.652,0.8026615274749912,0,84.42,desconhecido,NEUTRO,CONTINUAR,sintetico
83,treino,2,318.5864755040119,64.781,0.8026615274749912,0,82.826,desconhecido,NEUTRO,CONTINUAR,sintetico
84,teste,13,44.36586913133034,270.24,0.7058805502353582,4,3.008,desconhecido,TRISTE,CONTINUAR,sintetico
84,teste,13,44.36586913133034,266.364,0.7058805502353582,4,0.029,desconhecido,TRISTE,CONTINUAR,sintetico
84,teste,13,44.36586913133034,268.399,0.7058805502353582,4,0,desconhecido,TRISTE,CONTINUAR,sintetico
85,treino,12,107.75373158219034,51.327,0.6484311971679961,3,48.086,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
85,treino,12,107.75373158219034,43.714,0.6484311971679961,3,48.641,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
85,treino,12,107.75373158219034,43.417,0.6484311971679961,3,40.211,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
86,teste,2,311.04905483228356,234.78,0.6940398085315058,3,15.07,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
86,teste,2,311.04905483228356,232.2,0.6940398085315058,3,14.087,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
86,teste,2,311.04905483228356,229.671,0.6940398085315058,3,11.527,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
87,treino,13,214.04930734753373,212.376,0.5874600181155998,2,43.191,desconhecido,TRISTE,CONTINUAR,sintetico
87,treino,13,214.04930734753373,210.917,0.5874600181155998,2,47.733,desconhecido,TRISTE,CONTINUAR,sintetico
87,treino,13,214.04930734753373,206.524,0.5874600181155998,2,50.19,desconhecido,TRISTE,CONTINUAR,sintetico
88,treino,11,263.21958251423604,324.314,0.8390222034500084,1,63.905,estrada,ANIMADO,CONTINUAR,sintetico
88,treino,11,263.21958251423604,330.171,0.8390222034500084,1,63.129,estrada,ANIMADO,CONTINUAR,sintetico
88,treino,11,263.21958251423604,332.092,0.8390222034500084,1,68.655,estrada,ANIMADO,CONTINUAR,sintetico
89,treino,14,272.82826796267994,308.661,0.6193431541970378,4,86.342,desconhecido,desconhecido,CONTINUAR,sintetico
89,treino,14,272.82826796267994,303.348,0.6193431541970378,4,87.87,desconhecido,desconhecido,CONTINUAR,sintetico
89,treino,14,272.82826796267994,305.265,0.6193431541970378,4,91.144,desconhecido,desconhecido,CONTINUAR,sintetico
90,teste,13,24.941102675642707,206.577,0.5362447103637865,3,10.459,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
90,teste,13,24.941102675642707,204.085,0.5362447103637865,3,6.976,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
90,teste,13,24.941102675642707,202.562,0.5362447103637865,3,7.449,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
91,treino,23,323.0362517726649,179.399,0.8358895506187827,1,89.305,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
91,treino,23,323.0362517726649,183.267,0.8358895506187827,1,91.019,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
91,treino,23,323.0362517726649,175.737,0.8358895506187827,1,87.656,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
92,treino,1,92.9490218773909,179.283,0.6136530750575746,4,32.698,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
92,treino,1,92.9490218773909,177.848,0.6136530750575746,4,35.613,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
92,treino,1,92.9490218773909,170.627,0.6136530750575746,4,35.133,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
93,treino,10,28.3987082692997,36.136,0.7570276069040486,2,25.627,restaurante,desconhecido,CONTINUAR,sintetico
93,treino,10,28.3987082692997,34.217,0.7570276069040486,2,23.298,restaurante,desconhecido,CONTINUAR,sintetico
93,treino,10,28.3987082692997,42.479,0.7570276069040486,2,26.785,restaurante,desconhecido,CONTINUAR,sintetico
94,treino,12,50.77783868640387,285.235,0.4008314072024012,4,44.581,natureza,TRISTE,CONTINUAR,sintetico
94,treino,12,50.77783868640387,285.921,0.4008314072024012,4,43.146,natureza,TRISTE,CONTINUAR,sintetico
94,treino,12,50.77783868640387,283.798,0.4008314072024012,4,42.752,natureza,TRISTE,CONTINUAR,sintetico
95,treino,12,185.5134126800967,5.25,0.5353196420383285,1,16.826,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
95,treino,12,185.5134126800967,7.369,0.5353196420383285,1,14.343,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
95,treino,12,185.5134126800967,9.679,0.5353196420383285,1,14.21,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
96,teste,21,124.55135204731995,301.96,0.4286294248577048,3,63.549,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
96,teste,21,124.55135204731995,308.719,0.4286294248577048,3,69.602,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
96,teste,21,124.55135204731995,307.629,0.4286294248577048,3,67.43,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
97,teste,14,88.07104523907569,96.372,0.9293579823164219,3,59.145,posto de combustível,TRISTE,CONTINUAR,sintetico
97,teste,14,88.07104523907569,98.362,0.9293579823164219,3,62.52,posto de combustível,TRISTE,CONTINUAR,sintetico
97,teste,14,88.07104523907569,95.696,0.9293579823164219,3,58.926,posto de combustível,TRISTE,CONTINUAR,sintetico
98,treino,5,294.99639005134026,321.049,0.4330391207620587,2,253.887,estrada,IRRITADO,DESCANSAR,sintetico
98,treino,5,294.99639005134026,323.963,0.4330391207620587,2,261.373,estrada,IRRITADO,DESCANSAR,sintetico
98,treino,5,294.99639005134026,318.354,0.4330391207620587,2,260.493,estrada,IRRITADO,DESCANSAR,sintetico
99,treino,8,164.50832323270814,209.646,0.8486280311829114,0,144.678,posto de combustível,IRRITADO,DESCANSAR,sintetico
99,treino,8,164.50832323270814,204.306,0.8486280311829114,0,144.269,posto de combustível,IRRITADO,DESCANSAR,sintetico
99,treino,8,164.50832323270814,204.203,0.8486280311829114,0,141.345,posto de combustível,IRRITADO,DESCANSAR,sintetico
100,treino,14,15.006578662493272,368.718,0.8535057725669634,2,15.007,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
100,treino,14,15.006578662493272,371.816,0.8535057725669634,2,10.059,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
100,treino,14,15.006578662493272,368.123,0.8535057725669634,2,12.566,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
101,teste,4,199.82550713256157,292.283,0.6666629035320346,0,22.688,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
101,teste,4,199.82550713256157,286.522,0.6666629035320346,0,24.826,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
101,teste,4,199.82550713256157,290.892,0.6666629035320346,0,21.82,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
102,treino,20,187.95838422433917,97.482,0.436146104147756,3,63.188,estrada,desconhecido,CONTINUAR,sintetico
102,treino,20,187.95838422433917,98.457,0.436146104147756,3,66.55,estrada,desconhecido,CONTINUAR,sintetico
102,treino,20,187.95838422433917,95.381,0.436146104147756,3,70.849,estrada,desconhecido,CONTINUAR,sintetico
103,treino,17,185.10133228582424,400.143,0.6824911714509172,3,115.2,natureza,NEUTRO,CONTINUAR,sintetico
103,treino,17,185.10133228582424,390.495,0.6824911714509172,3,120.549,natureza,NEUTRO,DESCANSAR,sintetico
103,treino,17,185.10133228582424,393.781,0.6824911714509172,3,119.993,natureza,NEUTRO,CONTINUAR,sintetico
104,treino,20,41.80067296238976,235.896,0.8040073558651742,1,19.575,estrada,TRISTE,CONTINUAR,sintetico
104,treino,20,41.80067296238976,235.553,0.8040073558651742,1,22.47,estrada,TRISTE,CONTINUAR,sintetico
104,treino,20,41.80067296238976,234.715,0.8040073558651742,1,24.141,estrada,TRISTE,CONTINUAR,sintetico
105,treino,11,27.40069064643974,308.577,0.6246077464684119,2,26.383,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
105,treino,11,27.40069064643974,313.63,0.6246077464684119,2,27.135,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
105,treino,11,27.40069064643974,305.842,0.6246077464684119,2,27.401,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
106,treino,9,131.725832492554,314.77,0.8694789662468345,2,84.0,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
106,treino,9,131.725832492554,311.203,0.8694789662468345,2,84.791,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
106,treino,9,131.725832492554,312.299,0.8694789662468345,2,80.029,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
107,treino,16,99.68584700977482,31.257,0.6046997967910483,3,50.177,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
107,treino,16,99.68584700977482,34.654,0.6046997967910483,3,52.441,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
107,treino,16,99.68584700977482,34.071,0.6046997967910483,3,53.637,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
108,treino,22,162.58747529088836,183.652,0.7860886374266617,2,49.118,ponto turístico,IRRITADO,DESCANSAR,sintetico
108,treino,22,162.58747529088836,174.602,0.7860886374266617,2,46.014,ponto turístico,IRRITADO,DESCANSAR,sintetico
108,treino,22,162.58747529088836,177.485,0.7860886374266617,2,47.65,ponto turístico,IRRITADO,DESCANSAR,sintetico
109,teste,21,61.79528793871578,15.241,0.8592015859823207,3,2.818,estrada,ANIMADO,CONTINUAR,sintetico
109,teste,21,61.79528793871578,11.285,0.8592015859823207,3,4.827,estrada,ANIMADO,CONTINUAR,sintetico
109,teste,21,61.79528793871578,13.507,0.8592015859823207,3,5.945,estrada,ANIMADO,CONTINUAR,sintetico
110,teste,13,137.06474935709272,301.368,0.6943530670003374,4,24.822,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
110,teste,13,137.06474935709272,305.224,0.6943530670003374,4,21.335,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
110,teste,13,137.06474935709272,305.851,0.6943530670003374,4,20.083,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
111,treino,8,254.93342297842318,89.815,0.7171263096581855,3,40.135,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
111,treino,8,254.93342297842318,81.706,0.7171263096581855,3,42.503,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
111,treino,8,254.93342297842318,89.283,0.7171263096581855,3,38.88,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
112,treino,11,256.8868728209538,220.086,0.5242173696666881,2,200.104,posto de combustível,ANIMADO,DESCANSAR,sintetico
112,treino,11,256.8868728209538,217.009,0.5242173696666881,2,200.279,posto de combustível,ANIMADO,DESCANSAR,sintetico
112,treino,11,256.8868728209538,222.903,0.5242173696666881,2,199.153,posto de combustível,ANIMADO,DESCANSAR,sintetico
113,treino,17,208.15847952636676,185.944,0.9398071745856714,1,15.855,ponto turístico,NEUTRO,CONTINUAR,sintetico
113,treino,17,208.15847952636676,186.749,0.9398071745856714,1,12.794,ponto turístico,NEUTRO,CONTINUAR,sintetico
113,treino,17,208.15847952636676,186.057,0.9398071745856714,1,14.435,ponto turístico,NEUTRO,CONTINUAR,sintetico
114,treino,4,350.19480468738686,259.738,0.6199846973977976,4,308.855,restaurante,ANIMADO,DESCANSAR,sintetico
114,treino,4,350.19480468738686,253.755,0.6199846973977976,4,312.12,restaurante,ANIMADO,DESCANSAR,sintetico
114,treino,4,350.19480468738686,256.262,0.6199846973977976,4,311.564,restaurante,ANIMADO,DESCANSAR,sintetico
115,treino,13,300.1437362959772,204.747,0.5324747256844806,1,77.485,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
115,treino,13,300.1437362959772,207.749,0.5324747256844806,1,72.386,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
115,treino,13,300.1437362959772,205.269,0.5324747256844806,1,76.469,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
116,treino,16,232.55053669114218,237.36,0.6983879006841522,1,79.08,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
116,treino,16,232.55053669114218,232.007,0.6983879006841522,1,71.282,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
116,treino,16,232.55053669114218,238.138,0.6983879006841522,1,76.595,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
117,treino,20,79.8369747941974,233.421,0.7208650557949745,0,22.956,natureza,desconhecido,CONTINUAR,sintetico
117,treino,20,79.8369747941974,231.902,0.7208650557949745,0,24.976,natureza,desconhecido,CONTINUAR,sintetico
117,treino,20,79.8369747941974,226.829,0.7208650557949745,0,18.856,natureza,desconhecido,CONTINUAR,sintetico
118,teste,1,61.11855869039855,168.432,0.6286652946652009,2,21.447,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
118,teste,1,61.11855869039855,169.856,0.6286652946652009,2,23.858,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
118,teste,1,61.11855869039855,162.556,0.6286652946652009,2,17.81,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
119,treino,17,42.695296431229536,94.597,0.423513145450376,3,2.975,posto de combustível,ANIMADO,CONTINUAR,sintetico
119,treino,17,42.695296431229536,97.849,0.423513145450376,3,1.616,posto de combustível,ANIMADO,CONTINUAR,sintetico
119,treino,17,42.695296431229536,100.348,0.423513145450376,3,0.73,posto de combustível,ANIMADO,CONTINUAR,sintetico
120,teste,13,336.4817950135387,284.352,0.4639004607340158,1,43.696,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
120,teste,13,336.4817950135387,288.024,0.4639004607340158,1,42.171,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
120,teste,13,336.4817950135387,289.285,0.4639004607340158,1,40.25,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
121,treino,9,180.6874422514376,356.76,0.7425560221337701,3,41.059,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
121,treino,9,180.6874422514376,355.574,0.7425560221337701,3,37.443,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
121,treino,9,180.6874422514376,351.942,0.7425560221337701,3,39.486,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
122,treino,6,133.695940460221,116.673,0.581809294987867,3,111.451,ponto turístico,TRISTE,CONTINUAR,sintetico
122,treino,6,133.695940460221,111.727,0.581809294987867,3,106.308,ponto turístico,TRISTE,CONTINUAR,sintetico
122,treino,6,133.695940460221,114.173,0.581809294987867,3,115.209,ponto turístico,TRISTE,CONTINUAR,sintetico
123,treino,17,338.3267412691583,297.375,0.46943472893147,4,15.755,natureza,desconhecido,CONTINUAR,sintetico
123,treino,17,338.3267412691583,305.026,0.46943472893147,4,13.813,natureza,desconhecido,CONTINUAR,sintetico
123,treino,17,338.3267412691583,298.475,0.46943472893147,4,17.551,natureza,desconhecido,CONTINUAR,sintetico
124,treino,4,121.42787591096682,245.3,0.4475012275261636,4,72.192,desconhecido,TRISTE,CONTINUAR,sintetico
124,treino,4,121.42787591096682,245.126,0.4475012275261636,4,72.724,desconhecido,TRISTE,CONTINUAR,sintetico
124,treino,4,121.42787591096682,244.976,0.4475012275261636,4,67.261,desconhecido,TRISTE,CONTINUAR,sintetico
125,treino,12,244.20126932792087,392.794,0.7002212851092717,0,61.631,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
125,treino,12,244.20126932792087,393.249,0.7002212851092717,0,66.123,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
125,treino,12,244.20126932792087,395.371,0.7002212851092717,0,61.404,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
126,treino,21,90.9797788501347,226.067,0.7703125466848708,1,37.185,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
126,treino,21,90.9797788501347,230.143,0.7703125466848708,1,36.882,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
126,treino,21,90.9797788501347,232.512,0.7703125466848708,1,39.44,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
127,treino,22,54.019282453749625,79.669,0.5450297206556328,3,21.07,ponto turístico,IRRITADO,CONTINUAR,sintetico
127,treino,22,54.019282453749625,81.36,0.5450297206556328,3,15.492,ponto turístico,IRRITADO,CONTINUAR,sintetico
127,treino,22,54.019282453749625,85.657,0.5450297206556328,3,19.158,ponto turístico,IRRITADO,CONTINUAR,sintetico
128,treino,20,290.2966481903659,110.16,0.6405080610167868,1,91.476,restaurante,desconhecido,CONTINUAR,sintetico
128,treino,20,290.2966481903659,108.457,0.6405080610167868,1,88.702,restaurante,desconhecido,CONTINUAR,sintetico
128,treino,20,290.2966481903659,107.647,0.6405080610167868,1,86.543,restaurante,desconhecido,CONTINUAR,sintetico
129,treino,15,128.82512684146383,373.912,0.8272432136014001,2,77.836,restaurante,NEUTRO,CONTINUAR,sintetico
129,treino,15,128.82512684146383,372.425,0.8272432136014001,2,72.33,restaurante,NEUTRO,CONTINUAR,sintetico
129,treino,15,128.82512684146383,376.211,0.8272432136014001,2,70.343,restaurante,NEUTRO,CONTINUAR,sintetico
130,treino,12,107.10877127301967,286.042,0.5578181084573699,3,22.516,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
130,treino,12,107.10877127301967,287.618,0.5578181084573699,3,14.559,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
130,treino,12,107.10877127301967,286.813,0.5578181084573699,3,19.054,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
131,treino,7,23.02172763489973,364.781,0.48540298776899826,1,4.101,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
131,treino,7,23.02172763489973,362.577,0.48540298776899826,1,13.34,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
131,treino,7,23.02172763489973,361.143,0.48540298776899826,1,13.399,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
132,treino,15,174.49422475651824,75.677,0.9283484233345614,2,159.171,restaurante,NEUTRO,DESCANSAR,sintetico
132,treino,15,174.49422475651824,80.134,0.9283484233345614,2,160.661,restaurante,NEUTRO,DESCANSAR,sintetico
132,treino,15,174.49422475651824,84.149,0.9283484233345614,2,162.562,restaurante,NEUTRO,DESCANSAR,sintetico
133,teste,5,153.3491686969769,337.532,0.9103535663469201,0,32.294,natureza,IRRITADO,DESCANSAR,sintetico
133,teste,5,153.3491686969769,332.937,0.9103535663469201,0,23.945,natureza,IRRITADO,DESCANSAR,sintetico
